approved_symbol,hgnc_id,gene_name_reported,source,source_count,source_evidence
TGFA,11765,TGFA,35397207; 34671208; 32175297; 30275566; 28798345; 28168444; 26727661; 25107927; 24485922; 22711280; 21518438; 21183591; 20883286; 19657322; 17417945; 14984579; 12572925; 12538736; 12486204; 9102915; 1685280,22,TRUE
TGFB1,11766,TGFB1,36499730; 35806283; 34090932; 32571212; 31924810; 30232404; 29357411; 27816395; 27005479; 24485922; 24204837; 23028342; 22558067; 22366990; 22322241; 21526116; 20883286; 19861314; 17319955; 12572925; 12500218; 12187087; 10571774; 9931116; 1685280,41,TRUE
TGFB2,11768,TGFB2,19657322,2,FALSE
TGFBI,11771,TGFBI,33462083; 27781206,3,TRUE
TGFBR1,11772,TGFBR1,28168444; 17319955,2,FALSE
TGFBR2,11773,TGFBR2,31045834; 19424605; 17319955,3,TRUE
TGM4,11780,TGM4,27039371,2,FALSE
THAP1,20856,THAP1,32489187,1,FALSE
THBD,11784,THBD,20301541; 32699635; 26895476; 25135762; 23357408; 24594571; 21215749; 20556434,10,TRUE
THBS2,11786,THBS2,26137247; 21475814,4,TRUE
THEM4,17947,THEM4,24625756,1,FALSE
THRB,11799,THRB,14669837,1,FALSE
THSD7A,22207,THSD7A,33755821; 29079545,3,TRUE
TIMP1,11820,TIMP1,23010359,1,FALSE
TIMP2,11821,TIMP2,35474272; 22302011,3,TRUE
TKT,11834,TKT,26352407,1,FALSE
TLR1,11847,TLR1,26445497,2,FALSE
TLR2,11848,TLR2,36745138; 26490558; 26445497; 23844229,8,TRUE
TLR3,11849,TLR3,26445497; 25171218; 25100047,6,TRUE
TLR4,11850,TLR4,36745138; 27648011; 26490558; 26445497; 25398989; 23844229,12,TRUE
TLR5,11851,TLR5,26445497,1,FALSE
TLR6,16711,TLR6,34301992; 26445497,2,FALSE
TLR7,15631,TLR7,36324999; 34089082; 26445497,4,TRUE
TLR8,15632,TLR8,26445497,2,FALSE
TLR9,15633,TLR9,23472199; 20497632,5,TRUE
TM6SF2,11861,TM6SF2,35327522; 33851883; 33024398; 31505904; 25482317,8,TRUE
TMC4,22998,TMC4,33851883,1,FALSE
TMED9,24878,TMED9,31348885,1,FALSE
TMEM107,28128,TMEM107,34032358; 28289185,2,FALSE
TMEM138,26944,TMEM138,34354814; 20301500; 28289185,3,TRUE
TMEM151A,28497,TMEM151A,34820915,2,FALSE
TMEM231,37234,TMEM231,34354814; 20301500; 28289185; 23349226,4,TRUE
TMPRSS11D,24059,TMPRSS11D,36654513,1,FALSE
TMPRSS6,16517,TMPRSS6,30984307; 19776721,4,TRUE
TNC,5318,TNC,26408188,3,TRUE
TNF,11892,TNF,36745138; 34662052; 35988586; 34671208; 33923087; 33820928; 33388403; 32286498; 31924810; 31581251; 31134465; 30862128; 30015512; 29357411; 28990932; 28629718; 27015534; 26678048; 26421528; 25407738; 25411248; 24899058; 24485922; 23777202; 21699747; 21054877; 20923779; 19765912; 19424605; 19497039; 19282863; 19056482; 18598780; 18552856; 16545788; 16076356; 15600254; 15448018; 15068388; 14984579; 12486204; 11929185; 10403936,57,TRUE
TNFAIP3,11896,TNFAIP3,36324999,3,TRUE
TNFRSF11B,11909,TNFRSF11B,32427690; 27005479; 19004191; 16076356,6,TRUE
TNFRSF19,11915,TNFRSF19,34946851,1,FALSE
TNFRSF1A,11916,TNFRSF1A,36745138; 29685497,3,TRUE
TNFRSF1B,11917,TNFRSF1B,36745138; 29685497,4,TRUE
TNFRSF25,11910,TNFRSF25,19279649; 8401996,2,FALSE
TNFSF10,11925,TNFSF10,28990932,1,FALSE
TNFSF11,11926,TNFSF11,33506078; 30305815; 27005479,5,TRUE
TNFSF13B,11929,TNFSF13B,27986304,1,FALSE
TNS2,19737,TNS2,29773874; 23095816,2,FALSE
TNS3,21616,TNS3,23095816,1,FALSE
TNS4,24352,TNS4,23095816,1,FALSE
TNXA,11975,TNXA,19279649,1,FALSE
TNXB,11976,TNXB,34059960; 26408188,3,TRUE
TOR2A,11996,TOR2A,27711207,1,FALSE
TOX3,11972,TOX3,24433515,1,FALSE
TP53,11998,TP53,35122417; 34551202; 32860304; 31054628; 27871254; 27739473; 27286260; 26366284; 21786572; 21413016; 20923779; 19428366; 18922886; 15042566,15,TRUE
TP53RK,16197,TP53RK,34975292; 28805828,2,FALSE
TP63,15979,TP63,33471964; 27739473; 23584850,3,TRUE
TPD52,12005,TPD52,15882268,1,FALSE
TPK1,17358,TPK1,11063721,1,FALSE
TPMT,12014,TPMT,30106365,2,FALSE
TPO,12015,TPO,36926020; 34545296,2,FALSE
TPPP,24164,TPPP,35716955; 35385482,2,FALSE
TPSAB1,12019,TPSAB1,36654513,2,FALSE
TPT1,12022,TPT1,32277301,1,FALSE
TRA,12027,TRA,14669837,1,FALSE
TRA2A,16645,TRA2A,36029107,1,FALSE
TRAF3,12033,TRAF3,34089082,1,FALSE
TRAF7,20456,TRAF7,17185137,1,FALSE
TRAP1,16264,TRAP1,24152966,2,FALSE
TRBV20OR9-2,12197,TRBV20OR9-2,8731104,1,FALSE
TREM1,17760,TREM1,23844229,1,FALSE
TREX1,12269,TREX1,33482855; 29941221; 28325644; 25848017,5,TRUE
TRIB1,16891,TRIB1,24157943,1,FALSE
TRIB3,16228,TRIB3,25463099,1,FALSE
TRIM21,11312,TRIM21,19279649; 17610319,2,FALSE
TRIM27,9975,TRIM27,36627639,1,FALSE
TRIM32,16380,TRIM32,28624958; 27659767,2,FALSE
TRIO,12303,TRIO,34215756,1,FALSE
TRPA1,497,TRPA1,15889307,1,FALSE
TRPC1,12333,TRPC1,35760123; 26725733; 19193631; 18256307,4,TRUE
TRPC3,12335,TRPC3,36613622; 31877991; 30953689; 19812035,4,TRUE
TRPC4,12336,TRPC4,18256307,1,FALSE
TRPC5,12337,TRPC5,31877991; 30953689,2,FALSE
TRPC6,12338,TRPC6,36613622; 36176665; 35194063; 34387384; 33884742; 32509715; 31877991; 31576025; 31028142; 30953689; 29138824; 29038887; 28921387; 28629718; 27573339; 26892346; 29043128; 28197477; 34012910; 24596097; 24551085; 23982418; 23689571; 23663351; 23432067; 22971997; 23014460; 22732337; 21511817; 20877463; 20685822; 18784209; 17530296; 17167110,37,TRUE
TRPM4,17993,TRPM4,30142439,2,FALSE
TRPM5,14323,TRPM5,10607831,1,FALSE
TRPM6,17995,TRPM6,31993563; 23432067,2,FALSE
TRPM7,17994,TRPM7,23432067,1,FALSE
TRPV4,18083,TRPV4,35760123; 26725733; 25915482,4,TRUE
TRPV5,3145,TRPV5,36682497; 27036738; 23432067; 17332731,4,TRUE
TRPV6,14006,TRPV6,36682497,1,FALSE
TSC1,12362,TSC1,36581342; 36445479; 36294405; 35638823; 34573383; 34488473; 34153307; 33679864; 32953421; 32566257; 31665839; 30307110; 30232410; 29897930; 28978585; 26931735; 26526985; 26564073; 26077033; 24683199; 24495558; 24029420; 22169896; 21085109; 19917366; 19692352; 21509279; 18818683; 18598780; 18288099; 15785425; 14743661; 12647363; 12616676; 11904337; 11812941; 9633054,69,TRUE
TSC2,12363,TSC2,36581342; 36422197; 36445479; 35810047; 35810048; 35638823; 35625437; 35142283; 34876325; 34573383; 34488473; 33679864; 33581549; 33485185; 33421197; 33437033; 32953421; 32604168; 32566257; 31870441; 31665839; 31488014; 31176519; 30307110; 30232410; 29956005; 28978585; 28827467; 28685940; 26526985; 26564073; 26501044; 27512788; 26077033; 25519866; 25227171; 24683199; 24495558; 24325802; 23402778; 22169896; 19917366; 19692352; 21509279; 18818683; 18598780; 18060739; 17429049; 17268401; 17185137; 15785425; 15007723; 14743661; 14695542; 12647363; 12616676; 12566535; 12192641; 11904337; 11836366; 11812941; 11157797; 11175277; 11063721; 10831653; 10577937; 10504485; 9631851; 9651476; 9306341; 9382094; 9399043; 9399046; 8554072; 8589278; 8541874; 7894481; 8004675,120,TRUE
TSEN15,16791,TSEN15,34964109,1,FALSE
TSEN54,27561,TSEN54,34964109,1,FALSE
TSFM,12367,TSFM,25850930,1,FALSE
TSHR,12373,TSHR,32277301,1,FALSE
TSSC4,12386,TSSC4,10607831,1,FALSE
TSTD1,35410,TSTD1,10589692,1,FALSE
TTC21B,25660,TTC21B,36263627; 35289079; 35151619; 35112343; 35140360; 34957165; 32714622; 32238723; 31208513; 31096956; 20301500; 28124483; 27515926; 27461219; 24876116,20,TRUE
TTC34,34297,TTC34,29953444,1,FALSE
TTF2,12398,TTF2,32111193; 24522497,2,FALSE
TTN,12403,TTN,34545296,1,FALSE
TTR,12405,TTR,37006801; 36646436; 36228827; 36003663; 35848215; 31797629; 25482846; 25048588; 12584275,17,TRUE
TUBA1B,18809,TUBA1B,30193978,1,FALSE
TUBB1,16257,TUBB1,35404999,1,FALSE
TXNRD2,18155,TXNRD2,34545296,1,FALSE
UBAP1,12461,UBAP1,36745138,1,FALSE
UBASH3B,29884,UBASH3B,34946851,1,FALSE
UBD,18795,UBD,29531077,1,FALSE
UBE2I,12485,UBE2I,23128241,1,FALSE
UBE2V1,12494,UBE2V1,31388051,1,FALSE
UBIAD1,30791,UBIAD1,34368857,2,FALSE
UBP1,12507,UBP1,33097957,2,FALSE
UCMA,25205,UCMA,24409676,2,FALSE
UCP2,12518,UCP2,26218518; 23925522; 19406964; 18940651,7,TRUE
UCP3,12519,UCP3,19406964,1,FALSE
UGCG,12524,UGCG,33152937; 32274449,2,FALSE
UGT1A,12529,UGT1A,24625756; 21617725,2,FALSE
UGT1A1,12530,UGT1A1,21617725,1,FALSE
UGT1A9,12541,UGT1A9,21617725,1,FALSE
UMOD,12559,UMOD,36682497; 36606057; 36531871; 36431026; 36271454; 36140366; 36100708; 35967117; 35881244; 35716955; 35446786; 35456398; 35485766; 35165522; 34904096; 34828293; 34217267; 33616882; 33566673; 33574344; 33377622; 33397327; 33048330; 32954071; 32847529; 32776440; 32274456; 32113667; 32011449; 31924810; 31922211; 31586593; 31509055; 31488840; 31422399; 31214239; 31065383; 31068150; 30976393; 30376835; 30099615; 29784615; 29706351; 29578190; 29595914; 29569962; 29513881; 29424336; 29212948; 29052568; 28990932; 28781372; 28648202; 28605509; 28609449; 28284384; 27938332; 27897004; 27036738; 27699802; 27764983; 27729211; 27489562; 27461219; 27392076; 27187191; 26966016; 26872483; 26798464; 26810206; 26683887; 26479057; 26219736; 26171171; 26037636; 26040415; 25786455; 25818408; 25738250; 25671765; 25540096; 25417683; 25228753; 24670410; 24577984; 24578125; 24509297; 24185693; 24205203; 28509303; 23988501; 23826568; 23880785; 23723338; 23748428; 23569556; 23197950; 22947327; 22693617; 22614628; 22592667; 22132988; 21978600; 22034507; 21909621; 21868615; 21903317; 21738052; 21691125; 21235779; 21071970; 21081491; 21060763; 20922698; 20948228; 20807609; 20686651; 20728256; 20544546; 20378641; 20151160; 20172860; 19959715; 19838113; 19692485; 19203555; 19056873; 18846391; 18950917; 18512082; 18409515; 18310901; 17657103; 17245395; 17010121; 17065110; 16801329; 16582687; 16135773; 16164624; 15983957; 15989109; 15558519; 15327389; 15253706; 15073494; 15086896; 14570709; 14520616; 14531790; 14569098; 12900848; 12787393; 12471200; 11730273; 11576336,289,TRUE
UNC119,12565,UNC119,19109428,2,FALSE
UNC13B,12566,UNC13B,21127830,1,FALSE
UNC13C,23149,UNC13C,26420894,1,FALSE
UOX,12575,UOX,28507007; 22000645; 16521070,3,TRUE
UPF1,9962,UPF1,29046474,1,FALSE
UPK3A,12580,UPK3A,32164334; 22558067,2,FALSE
UROD,12591,UROD,34367815,2,FALSE
USE1,30882,USE1,34887591,1,FALSE
USF1,12593,USF1,23653383; 16572591,2,FALSE
USF2,12594,USF2,23653383,1,FALSE
USP14,12612,USP14,30388222,2,FALSE
USP7,12630,USP7,35627274,1,FALSE
USP8,12631,USP8,31162547,2,FALSE
VANGL2,15511,VANGL2,32203543; 30414501,2,FALSE
VCAM1,12663,VCAM1,33574979,1,FALSE
VCL,12665,VCL,11113628; 10532593,2,FALSE
VDAC1,12669,VDAC1,36745138,1,FALSE
VDR,12679,VDR,36226529; 35856462; 34231237; 29794776; 29458003; 28754147; 27114920; 25988943; 25371870; 24455835; 24060611; 23065277; 22777106; 22155603; 21054877; 20722565; 19783860; 19829313; 16213262,34,TRUE
VEGFA,12680,VEGFA,36106637; 35806283; 32384474; 31924810; 30654317; 27598902; 26909926; 25280384; 24876117; 24485027; 22558067; 21691125; 21699747; 21127830; 20715116; 20728256; 19861314; 19524688; 19097356,26,TRUE
VEGFB,12681,VEGFB,28190774,1,FALSE
VHL,12687,VHL,36340463; 36324386; 36106637; 35819037; 35773226; 32860304; 32384474; 32276433; 28326271; 25081542; 24294381; 23305401; 21908555; 21085109; 20646738; 19422471; 19097356; 18598780; 18264930; 17438007; 15931650; 15448018; 15293534; 11904337; 9502393; 8959640,32,TRUE
VIM,12692,VIM,35165522; 24294381; 18950917; 15701820; 12488983; 12138259,6,TRUE
VKORC1,23663,VKORC1,29542828; 21450231,2,FALSE
VPS13B,2183,VPS13B,34975292,1,FALSE
VPS33A,18179,VPS33A,31070736,1,FALSE
VPS33B,12712,VPS33B,30226566,1,FALSE
VPS4A,13488,VPS4A,29436780,1,FALSE
VPS4B,10895,VPS4B,29436780,1,FALSE
VTA1,20954,VTA1,29436780,1,FALSE
VWA2,24709,VWA2,29351342,1,FALSE
VWF,12726,VWF,34245915; 25887069; 24261234; 20539230,7,TRUE
WARS1,12729,WARS1,36359851,2,FALSE
WAS,12731,WAS,25864580,3,TRUE
WASL,12735,WASL,27663945,1,FALSE
WDHD1,23170,WDHD1,16766392,1,FALSE
WDR19,18340,WDR19,24027799; 35362211; 35140360; 34354814; 35937515; 33606107; 33002628; 32007091; 31096956; 29134781; 28621010; 28332779; 25726036; 25044745; 17278928,18,TRUE
WDR35,29250,WDR35,24027799; 35875935; 35140360; 34421506; 33606107; 33369054; 32007091; 29134781; 28332779; 26968886; 17021254,12,TRUE
WDR62,24502,WDR62,32505465,1,FALSE
WDR72,26790,WDR72,37016093; 36165107; 33137338; 31482010; 24311711,5,TRUE
WDR73,25928,WDR73,29929488; 26123727,2,FALSE
WFS1,12762,WFS1,30012629; 22513821; 21968327,4,TRUE
WNK1,14540,WNK1,36035137; 35332675; 35093948; 34159796; 32286498; 22073419; 27170636,8,TRUE
WNK4,14544,WNK4,35093948; 34159796; 32286498; 22073419,4,TRUE
WNT11,12776,WNT11,20944551,1,FALSE
WNT3A,15983,WNT3A,28796175; 27321958; 16291790,5,TRUE
WNT4,12783,WNT4,29377931; 24871321; 21951793; 21803694,4,TRUE
WNT5A,12784,WNT5A,30414501,2,FALSE
WRN,12791,WRN,19282863,1,FALSE
WT1,12796,WT1,36980135; 36176665; 35710404; 35755072; 35619972; 35498778; 35174184; 34608521; 34622098; 34386660; 34031708; 33615071; 33565430; 32891756; 31937846; 31807296; 30778115; 30721404; 30406062; 29663071; 29474669; 29038887; 28257282; 27885584; 27300205; 27004616; 25635037; 25145932; 23468032; 22732337; 22763603; 21803694; 21508141; 21125408; 20191369; 20150449; 19652713; 19169475; 18816692; 18516627; 17530296; 17216259; 16967512; 16927106; 16439601; 16316524; 15780077; 15682315; 15253707; 15191353; 14745636; 14671061; 12592634; 12488983; 11354777; 11241056; 10603123; 9502393; 8971907,66,TRUE
XDH,12805,XDH,18712049,3,TRUE
XPNPEP3,28052,XPNPEP3,32660933; 20179346; 20179356,5,TRUE
XPO5,17675,XPO5,36371311; 32770606; 26878725,5,TRUE
XRCC1,12828,XRCC1,32265040; 31924810; 30340464; 22302399; 15882268,6,TRUE
XYLT2,15517,XYLT2,17517600,1,FALSE
YAP1,16262,YAP1,34740236; 34013115; 33392209; 31297585; 26015453; 21555462,11,TRUE
YIPF3,21023,YIPF3,18516627,1,FALSE
YWHAQ,12854,YWHAQ,23026745; 21555462,2,FALSE
YY1,12856,YY1,27087319,1,FALSE
ZBTB9,28323,ZBTB9,26805783,1,FALSE
ZFHX3,777,ZFHX3,36045113,1,FALSE
ZFHX4,30939,ZFHX4,27711207,1,FALSE
ZFP36,12862,ZFP36,23700827,1,FALSE
ZMPSTE24,12877,ZMPSTE24,30548811; 17152860,2,FALSE
ZMYM2,12989,ZMYM2,32891193,1,FALSE
ZNF410,20144,ZNF410,20722565,1,FALSE
ZNF423,16762,ZNF423,31096956; 17855640,2,FALSE
ZNF546,28671,ZNF546,29953444,1,FALSE
ZNF592,28986,ZNF592,26123727,1,FALSE
ZYX,13200,ZYX,29961928,1,FALSE
